first,last,ess_cnt,line,gen_id,is_cnt,ins_cnt,ins_cnt_simple,ess_bp,ess_IS_bp
3290001,3300000,1,L02-1,2,0,0,0,653,653
3300001,3310000,2,L02-1,2,0,0,0,1606,1606
3310001,3320000,3,L02-1,2,0,0,0,4599,4599
3350001,3360000,0,L02-1,2,1,0,0,0,3093
3360001,3370000,1,L02-1,2,0,0,0,375,375
3400001,3410000,2,L02-1,2,0,0,0,3081,3081
3410001,3420000,4,L02-1,2,0,0,0,3948,3948
3420001,3430000,6,L02-1,2,0,0,0,4412,4412
3430001,3440000,5,L02-1,2,0,0,0,2434,2434
3460001,3470000,2,L02-1,2,1,0,0,820,3098
3470001,3480000,1,L02-1,2,1,0,0,1067,1882
3480001,3490000,1,L02-1,2,0,0,0,441,441
3490001,3500000,5,L02-1,2,0,0,0,4012,4012
3520001,3530000,3,L02-1,2,0,0,0,2028,2028
3530001,3540000,19,L02-1,2,0,0,0,8505,8505
3540001,3550000,12,L02-1,2,0,0,0,7344,7344
3560001,3570000,0,L02-1,2,1,0,0,0,3093
3590001,3600000,1,L02-1,2,0,0,0,1004,1004
3600001,3610000,1,L02-1,2,0,0,0,2135,2135
3650001,3660000,1,L02-1,2,0,0,0,1103,1103
3670001,3680000,3,L02-1,2,1,0,0,2287,5380
3680001,3690000,2,L02-1,2,0,0,0,1778,1778
3690001,3700000,0,L02-1,2,0,1,0,0,0
3780001,3790000,0,L02-1,2,1,0,0,0,3093
3790001,3800000,2,L02-1,2,0,0,0,2980,2980
3800001,3810000,0,L02-1,2,1,0,0,0,3742
3820001,3830000,0,L02-1,2,1,0,0,0,3743
3840001,3850000,0,L02-1,2,1,0,0,0,1224
3850001,3860000,0,L02-1,2,1,0,0,0,2518
3870001,3880000,0,L02-1,2,1,0,0,0,3742
3910001,3920000,1,L02-1,2,0,0,0,1019,1019
3930001,3940000,0,L02-1,2,1,0,0,0,3093
3940001,3950000,5,L02-1,2,0,0,0,3647,3647
3950001,3960000,2,L02-1,2,0,0,0,2731,2731
4010001,4020000,6,L02-1,2,0,0,0,5446,5446
4020001,4030000,1,L02-1,2,0,0,0,1616,1616
4030001,4040000,0,L02-1,2,1,1,0,0,3093
4040001,4050000,1,L02-1,2,0,0,0,1317,1317
4050001,4060000,2,L02-1,2,0,0,0,1882,1882
20001,30000,1,L02-2,1,0,0,0,75,75
40001,50000,1,L02-2,1,0,0,0,1259,1259
50001,60000,3,L02-2,1,0,0,0,228,228
60001,70000,2,L02-2,1,0,0,0,1678,1678
100001,110000,1,L02-2,1,0,0,0,545,545
120001,130000,2,L02-2,1,0,0,0,3382,3382
190001,200000,2,L02-2,1,0,0,0,2093,2093
200001,210000,1,L02-2,1,0,0,0,1064,1064
230001,240000,1,L02-2,1,0,0,0,318,318
240001,250000,6,L02-2,1,0,0,0,3627,3627
250001,260000,7,L02-2,1,0,0,0,6215,6215
260001,270000,1,L02-2,1,0,0,0,3827,3827
320001,330000,2,L02-2,1,0,0,0,2575,2575
330001,340000,3,L02-2,1,0,0,0,2743,2743
340001,350000,2,L02-2,1,0,0,0,536,536
440001,450000,3,L02-2,1,0,0,0,2099,2099
450001,460000,1,L02-2,1,0,0,0,406,406
460001,470000,4,L02-2,1,0,0,0,2839,2839
470001,480000,1,L02-2,1,0,0,0,187,187
490001,500000,1,L02-2,1,0,0,0,23,23
500001,510000,1,L02-2,1,0,0,0,204,204
520001,530000,1,L02-2,1,0,0,0,530,530
550001,560000,1,L02-2,1,0,2,0,2855,2855
560001,570000,2,L02-2,1,0,0,0,2182,2182
570001,580000,1,L02-2,1,0,0,0,184,184
580001,590000,2,L02-2,1,0,0,0,1092,1092
630001,640000,2,L02-2,1,0,0,0,2500,2500
640001,650000,4,L02-2,1,0,0,0,3522,3522
660001,670000,1,L02-2,1,0,0,0,479,479
670001,680000,1,L02-2,1,0,0,0,2354,2354
700001,710000,3,L02-2,1,0,0,0,2902,2902
710001,720000,8,L02-2,1,0,0,0,9028,9028
720001,730000,7,L02-2,1,0,0,0,7198,7198
750001,760000,1,L02-2,1,0,0,0,662,662
760001,770000,0,L02-2,1,0,1,1,0,0
770001,780000,1,L02-2,1,0,0,0,479,479
780001,790000,2,L02-2,1,0,0,0,1624,1624
790001,800000,3,L02-2,1,0,0,0,1618,1618
800001,810000,9,L02-2,1,0,0,0,8961,8961
810001,820000,7,L02-2,1,0,0,0,8352,8352
820001,830000,2,L02-2,1,0,0,0,3016,3016
920001,930000,1,L02-2,1,0,0,0,974,974
950001,960000,2,L02-2,1,0,0,0,2818,2818
960001,970000,6,L02-2,1,0,0,0,5612,5612
970001,980000,1,L02-2,1,0,0,0,118,118
1000001,1010000,1,L02-2,1,0,1,1,113,113
1020001,1030000,3,L02-2,1,0,0,0,3537,3537
1070001,1080000,3,L02-2,1,0,0,0,2973,2973
1080001,1090000,1,L02-2,1,0,0,0,76,76
1150001,1160000,1,L02-2,1,0,0,0,12,12
1160001,1170000,6,L02-2,1,0,0,0,7836,7836
1180001,1190000,1,L02-2,1,0,0,0,1538,1538
1190001,1200000,2,L02-2,1,0,0,0,390,390
1200001,1210000,2,L02-2,1,0,0,0,1888,1888
1270001,1280000,0,L02-2,1,1,0,0,0,3093
1330001,1340000,0,L02-2,1,0,1,1,0,0
1410001,1420000,1,L02-2,1,0,0,0,218,218
1420001,1430000,3,L02-2,1,0,0,0,5895,5895
1450001,1460000,4,L02-2,1,0,0,0,5150,5150
1460001,1470000,3,L02-2,1,0,0,0,6459,6459
1470001,1480000,1,L02-2,1,0,0,0,1400,1400
1500001,1510000,1,L02-2,1,0,0,0,518,518
1510001,1520000,0,L02-2,1,1,0,0,0,3092
1520001,1530000,1,L02-2,1,0,0,0,87,87
1590001,1600000,1,L02-2,1,0,0,0,603,603
1600001,1610000,4,L02-2,1,0,0,0,4742,4742
1610001,1620000,5,L02-2,1,0,0,0,3236,3236
1630001,1640000,3,L02-2,1,0,0,0,3137,3137
1650001,1660000,1,L02-2,1,0,0,0,1106,1106
1660001,1670000,0,L02-2,1,1,0,0,0,3093
1690001,1700000,4,L02-2,1,0,0,0,2380,2380
1700001,1710000,6,L02-2,1,0,0,0,4650,4650
1760001,1770000,1,L02-2,1,0,0,0,2597,2597
1770001,1780000,1,L02-2,1,0,0,0,590,590
1780001,1790000,1,L02-2,1,0,0,0,788,788
1810001,1820000,0,L02-2,1,0,1,1,0,0
2020001,2030000,1,L02-2,1,0,0,0,770,770
2030001,2040000,1,L02-2,1,0,0,0,504,504
2050001,2060000,1,L02-2,1,0,0,0,641,641
2100001,2110000,1,L02-2,1,0,0,0,1162,1162
2110001,2120000,5,L02-2,1,0,0,0,5034,5034
2130001,2140000,1,L02-2,1,0,0,0,827,827
2170001,2180000,1,L02-2,1,0,0,0,995,995
2200001,2210000,1,L02-2,1,0,0,0,695,695
2260001,2270000,1,L02-2,1,0,0,0,1772,1772
2270001,2280000,1,L02-2,1,0,0,0,1733,1733
2280001,2290000,3,L02-2,1,0,0,0,707,707
2300001,2310000,0,L02-2,1,1,0,0,0,3092
2390001,2400000,0,L02-2,1,1,1,0,0,268
2400001,2410000,1,L02-2,1,1,0,0,2033,4858
2450001,2460000,1,L02-2,1,0,0,0,668,668
2460001,2470000,0,L02-2,1,0,1,1,0,0
2490001,2500000,1,L02-2,1,0,0,0,1760,1760
2540001,2550000,1,L02-2,1,0,0,0,2627,2627
2550001,2560000,2,L02-2,1,0,0,0,3415,3415
2630001,2640000,1,L02-2,1,0,0,0,74,74
2640001,2650000,3,L02-2,1,0,0,0,3328,3328
2670001,2680000,0,L02-2,1,1,0,0,0,602
2680001,2690000,0,L02-2,1,1,0,0,0,2491
2710001,2720000,1,L02-2,1,0,0,0,1415,1415
2720001,2730000,2,L02-2,1,0,0,0,3001,3001
2770001,2780000,1,L02-2,1,0,0,0,1127,1127
2780001,2790000,1,L02-2,1,0,0,0,878,878
2800001,2810000,1,L02-2,1,0,0,0,746,746
2810001,2820000,0,L02-2,1,0,1,1,0,0
2820001,2830000,3,L02-2,1,0,0,0,3864,3864
2850001,2860000,1,L02-2,1,0,0,0,803,803
2880001,2890000,2,L02-2,1,0,0,0,1285,1285
2890001,2900000,2,L02-2,1,0,0,0,974,974
2900001,2910000,1,L02-2,1,0,0,0,665,665
2910001,2920000,1,L02-2,1,1,0,0,690,1323
2920001,2930000,1,L02-2,1,1,0,0,737,3197
2930001,2940000,5,L02-2,1,0,0,0,2898,2898
2940001,2950000,2,L02-2,1,0,0,0,1296,1296
2970001,2980000,3,L02-2,1,0,0,0,2906,2906
3020001,3030000,3,L02-2,1,0,0,0,1500,1500
3040001,3050000,0,L02-2,1,0,1,0,0,0
3060001,3070000,2,L02-2,1,1,0,0,2935,6028
3120001,3130000,1,L02-2,1,0,0,0,875,875
3180001,3190000,1,L02-2,1,0,0,0,981,981
3190001,3200000,1,L02-2,1,0,0,0,117,117
3220001,3230000,2,L02-2,1,0,0,0,2242,2242
3240001,3250000,2,L02-2,1,0,0,0,1570,1570
3290001,3300000,2,L02-2,1,0,0,0,2995,2995
3300001,3310000,1,L02-2,1,0,0,0,1892,1892
3310001,3320000,1,L02-2,1,0,0,0,653,653
3320001,3330000,2,L02-2,1,0,0,0,1606,1606
3330001,3340000,3,L02-2,1,0,0,0,4599,4599
3370001,3380000,0,L02-2,1,1,0,0,0,3093
3390001,3400000,1,L02-2,1,0,0,0,375,375
3430001,3440000,2,L02-2,1,0,0,0,3031,3031
3440001,3450000,4,L02-2,1,0,0,0,3948,3948
3450001,3460000,6,L02-2,1,0,0,0,4412,4412
3460001,3470000,5,L02-2,1,0,0,0,2484,2484
3490001,3500000,2,L02-2,1,1,0,0,820,3049
3500001,3510000,1,L02-2,1,1,0,0,1067,1930
3510001,3520000,1,L02-2,1,0,0,0,392,392
3520001,3530000,5,L02-2,1,0,0,0,4061,4061
3550001,3560000,3,L02-2,1,0,0,0,2028,2028
3560001,3570000,19,L02-2,1,0,0,0,8458,8458
3570001,3580000,12,L02-2,1,0,0,0,7391,7391
3610001,3620000,1,L02-2,1,0,0,0,1004,1004
3630001,3640000,1,L02-2,1,0,0,0,2135,2135
3670001,3680000,1,L02-2,1,0,0,0,933,933
3680001,3690000,1,L02-2,1,0,0,0,170,170
3690001,3700000,0,L02-2,1,1,0,0,0,2071
3700001,3710000,4,L02-2,1,1,0,0,4065,5087
3730001,3740000,0,L02-2,1,0,1,0,0,0
3740001,3750000,0,L02-2,1,0,1,0,0,0
3810001,3820000,1,L02-2,1,1,0,0,642,3735
3820001,3830000,2,L02-2,1,1,0,0,2338,2412
3830001,3840000,0,L02-2,1,1,0,0,0,6121
3870001,3880000,1,L02-2,1,0,0,0,1019,1019
3880001,3890000,0,L02-2,1,0,1,0,0,0
3890001,3900000,0,L02-2,1,1,0,0,0,3064
3900001,3910000,3,L02-2,1,1,1,0,1992,2020
3910001,3920000,3,L02-2,1,0,0,0,2229,2229
3920001,3930000,2,L02-2,1,0,0,0,2158,2158
3970001,3980000,2,L02-2,1,0,0,0,3193,3193
3980001,3990000,5,L02-2,1,0,0,0,3869,3869
3990001,4000000,0,L02-2,1,1,0,0,0,1446
4000001,4010000,0,L02-2,1,1,1,0,0,1647
4010001,4020000,2,L02-2,1,0,0,0,3199,3199
20001,30000,1,L02-2,2,0,0,0,75,75
40001,50000,1,L02-2,2,0,0,0,1259,1259
50001,60000,3,L02-2,2,0,0,0,228,228
60001,70000,2,L02-2,2,0,0,0,1678,1678
100001,110000,1,L02-2,2,0,0,0,545,545
120001,130000,2,L02-2,2,0,0,0,3382,3382
190001,200000,2,L02-2,2,0,0,0,2091,2091
200001,210000,1,L02-2,2,0,0,0,1066,1066
230001,240000,1,L02-2,2,0,0,0,316,316
240001,250000,6,L02-2,2,0,0,0,3627,3627
250001,260000,7,L02-2,2,0,0,0,6215,6215
260001,270000,1,L02-2,2,0,0,0,3829,3829
320001,330000,2,L02-2,2,0,0,0,2573,2573
330001,340000,3,L02-2,2,0,0,0,2745,2745
340001,350000,2,L02-2,2,0,0,0,536,536
440001,450000,3,L02-2,2,0,0,0,2095,2095
450001,460000,1,L02-2,2,0,0,0,410,410
460001,470000,4,L02-2,2,0,0,0,2835,2835
470001,480000,1,L02-2,2,0,0,0,191,191
490001,500000,1,L02-2,2,0,0,0,16,16
500001,510000,1,L02-2,2,0,0,0,211,211
520001,530000,1,L02-2,2,0,0,0,530,530
550001,560000,1,L02-2,2,1,0,0,1813,5555
560001,570000,3,L02-2,2,0,0,0,3224,3224
580001,590000,2,L02-2,2,0,0,0,1276,1276
640001,650000,5,L02-2,2,0,0,0,6022,6022
660001,670000,1,L02-2,2,0,0,0,479,479
670001,680000,1,L02-2,2,0,0,0,2354,2354
710001,720000,9,L02-2,2,0,0,0,9772,9772
720001,730000,7,L02-2,2,0,0,0,8630,8630
730001,740000,2,L02-2,2,0,0,0,727,727
760001,770000,1,L02-2,2,1,0,0,662,662
770001,780000,1,L02-2,2,1,0,0,479,3572
780001,790000,1,L02-2,2,0,0,0,86,86
790001,800000,2,L02-2,2,0,0,0,1538,1538
800001,810000,7,L02-2,2,0,0,0,4643,4643
810001,820000,9,L02-2,2,0,0,0,9039,9039
820001,830000,4,L02-2,2,0,0,0,6547,6547
830001,840000,1,L02-2,2,0,0,0,1718,1718
930001,940000,1,L02-2,2,0,0,0,974,974
960001,970000,4,L02-2,2,0,0,0,4080,4080
970001,980000,5,L02-2,2,0,0,0,4468,4468
1010001,1020000,1,L02-2,2,1,0,0,113,3206
1030001,1040000,3,L02-2,2,0,0,0,3537,3537
1080001,1090000,3,L02-2,2,0,0,0,2973,2973
1090001,1100000,1,L02-2,2,0,0,0,76,76
1160001,1170000,1,L02-2,2,0,0,0,730,730
1170001,1180000,6,L02-2,2,0,0,0,7118,7118
1190001,1200000,2,L02-2,2,0,0,0,1622,1622
1200001,1210000,1,L02-2,2,0,0,0,1023,1023
1210001,1220000,2,L02-2,2,0,0,0,1171,1171
1280001,1290000,0,L02-2,2,1,0,0,0,3093
1340001,1350000,0,L02-2,2,1,0,0,0,3093
1420001,1430000,1,L02-2,2,0,0,0,218,218
1430001,1440000,2,L02-2,2,0,0,0,4603,4603
1440001,1450000,1,L02-2,2,0,0,0,1292,1292
1460001,1470000,3,L02-2,2,0,0,0,4404,4404
1470001,1480000,4,L02-2,2,0,0,0,5800,5800
1480001,1490000,2,L02-2,2,0,0,0,2805,2805
1510001,1520000,1,L02-2,2,0,0,0,518,518
1520001,1530000,0,L02-2,2,1,0,0,0,1709
1530001,1540000,1,L02-2,2,1,0,0,87,1471
1610001,1620000,3,L02-2,2,0,0,0,5040,5040
1620001,1630000,5,L02-2,2,0,0,0,3541,3541
1640001,1650000,3,L02-2,2,0,0,0,2213,2213
1650001,1660000,1,L02-2,2,0,0,0,924,924
1660001,1670000,1,L02-2,2,0,0,0,1106,1106
1670001,1680000,0,L02-2,2,1,0,0,0,3093
1700001,1710000,1,L02-2,2,0,0,0,584,584
1710001,1720000,7,L02-2,2,0,0,0,6446,6446
1770001,1780000,1,L02-2,2,0,0,0,634,634
1780001,1790000,2,L02-2,2,0,0,0,2553,2553
1790001,1800000,1,L02-2,2,0,0,0,788,788
1820001,1830000,0,L02-2,2,1,0,0,0,3093
2040001,2050000,1,L02-2,2,0,0,0,1274,1274
2070001,2080000,1,L02-2,2,0,0,0,641,641
2120001,2130000,5,L02-2,2,0,0,0,4851,4851
2130001,2140000,1,L02-2,2,0,0,0,1345,1345
2150001,2160000,1,L02-2,2,0,0,0,827,827
2190001,2200000,1,L02-2,2,0,0,0,995,995
2200001,2210000,0,L02-2,2,0,1,1,0,0
2210001,2220000,1,L02-2,2,0,0,0,695,695
2270001,2280000,1,L02-2,2,0,0,0,1772,1772
2280001,2290000,1,L02-2,2,0,0,0,1733,1733
2300001,2310000,3,L02-2,2,0,0,0,707,707
2310001,2320000,0,L02-2,2,1,0,0,0,452
2320001,2330000,0,L02-2,2,1,1,0,0,2641
2410001,2420000,1,L02-2,2,1,0,0,2033,5126
2450001,2460000,0,L02-2,2,0,1,1,0,0
2460001,2470000,1,L02-2,2,0,0,0,668,668
2470001,2480000,0,L02-2,2,1,0,0,0,472
2480001,2490000,0,L02-2,2,1,0,0,0,2621
2510001,2520000,1,L02-2,2,0,0,0,1760,1760
2550001,2560000,1,L02-2,2,0,0,0,437,437
2560001,2570000,2,L02-2,2,0,0,0,4475,4475
2570001,2580000,1,L02-2,2,0,0,0,1130,1130
2650001,2660000,2,L02-2,2,0,0,0,2182,2182
2660001,2670000,1,L02-2,2,0,0,0,1220,1220
2690001,2700000,0,L02-2,2,1,0,0,0,3068
2720001,2730000,1,L02-2,2,0,0,0,1415,1415
2730001,2740000,2,L02-2,2,0,0,0,3001,3001
2790001,2800000,2,L02-2,2,0,0,0,1141,1141
2800001,2810000,1,L02-2,2,0,0,0,864,864
2810001,2820000,1,L02-2,2,0,0,0,746,746
2830001,2840000,0,L02-2,2,1,0,0,0,3093
2840001,2850000,3,L02-2,2,0,0,0,3864,3864
2860001,2870000,1,L02-2,2,0,0,0,803,803
2900001,2910000,3,L02-2,2,0,0,0,2259,2259
2920001,2930000,1,L02-2,2,0,0,0,1355,1355
2930001,2940000,0,L02-2,2,1,0,0,0,3035
2940001,2950000,1,L02-2,2,1,0,0,737,795
2950001,2960000,6,L02-2,2,0,0,0,4194,4194
2990001,3000000,3,L02-2,2,0,0,0,2907,2907
3040001,3050000,3,L02-2,2,0,0,0,1500,1500
3050001,3060000,0,L02-2,2,1,0,0,0,908
3060001,3070000,2,L02-2,2,1,0,0,2935,5120
3120001,3130000,1,L02-2,2,0,0,0,875,875
3180001,3190000,1,L02-2,2,0,0,0,1098,1098
3220001,3230000,2,L02-2,2,0,0,0,2242,2242
3230001,3240000,1,L02-2,2,0,0,0,1154,1154
3240001,3250000,1,L02-2,2,0,0,0,416,416
3280001,3290000,2,L02-2,2,0,0,0,1531,1531
3290001,3300000,2,L02-2,2,0,0,0,2469,2469
3300001,3310000,2,L02-2,2,0,0,0,1540,1540
3320001,3330000,4,L02-2,2,0,0,0,2937,2937
3330001,3340000,2,L02-2,2,0,0,0,3268,3268
3370001,3380000,0,L02-2,2,1,1,0,0,3093
3390001,3400000,1,L02-2,2,0,0,0,376,376
3430001,3440000,2,L02-2,2,0,0,0,4159,4159
3440001,3450000,3,L02-2,2,0,0,0,3357,3357
3450001,3460000,5,L02-2,2,0,0,0,3970,3970
3460001,3470000,4,L02-2,2,0,0,0,2389,2389
3490001,3500000,2,L02-2,2,1,0,0,820,3913
3500001,3510000,1,L02-2,2,0,0,0,1067,1067
3510001,3520000,3,L02-2,2,0,0,0,2249,2249
3520001,3530000,3,L02-2,2,0,0,0,2204,2204
3550001,3560000,5,L02-2,2,0,0,0,3073,3073
3560001,3570000,22,L02-2,2,0,0,0,9271,9271
3570001,3580000,8,L02-2,2,0,0,0,5533,5533
3610001,3620000,1,L02-2,2,0,0,0,1004,1004
3620001,3630000,1,L02-2,2,0,0,0,159,159
3630001,3640000,1,L02-2,2,0,0,0,1976,1976
3670001,3680000,1,L02-2,2,0,0,0,1103,1103
3690001,3700000,0,L02-2,2,1,0,0,0,3093
3720001,3730000,4,L02-2,2,0,0,0,4066,4066
3730001,3740000,0,L02-2,2,1,1,0,0,3093
3790001,3800000,0,L02-2,2,1,0,0,0,3093
3810001,3820000,0,L02-2,2,1,0,0,0,3093
3830001,3840000,0,L02-2,2,1,0,0,0,3742
3840001,3850000,1,L02-2,2,0,0,0,1019,1019
3880001,3890000,0,L02-2,2,1,0,0,0,498
3890001,3900000,0,L02-2,2,1,0,0,0,9446
3910001,3920000,1,L02-2,2,1,0,0,534,3627
3920001,3930000,5,L02-2,2,0,0,0,3114,3114
3930001,3940000,2,L02-2,2,0,0,0,2731,2731
3980001,3990000,1,L02-2,2,0,0,0,1451,1451
3990001,4000000,6,L02-2,2,0,0,0,5611,5611
4010001,4020000,0,L02-2,2,1,0,0,0,3093
4020001,4030000,2,L02-2,2,0,0,0,3199,3199
20001,30000,1,L02-3,1,0,0,0,75,75
40001,50000,1,L02-3,1,0,0,0,1259,1259
50001,60000,3,L02-3,1,0,0,0,228,228
60001,70000,2,L02-3,1,0,0,0,1678,1678
100001,110000,1,L02-3,1,0,0,0,545,545
120001,130000,2,L02-3,1,0,0,0,3382,3382
190001,200000,2,L02-3,1,0,0,0,2093,2093
200001,210000,1,L02-3,1,0,0,0,1064,1064
230001,240000,1,L02-3,1,0,0,0,318,318
240001,250000,6,L02-3,1,0,0,0,3627,3627
250001,260000,7,L02-3,1,0,0,0,6215,6215
260001,270000,1,L02-3,1,0,0,0,3827,3827
320001,330000,2,L02-3,1,0,0,0,2575,2575
330001,340000,3,L02-3,1,0,0,0,2743,2743
340001,350000,2,L02-3,1,0,0,0,536,536
440001,450000,3,L02-3,1,0,0,0,2099,2099
450001,460000,1,L02-3,1,0,0,0,406,406
460001,470000,4,L02-3,1,0,0,0,2839,2839
470001,480000,1,L02-3,1,0,0,0,187,187
490001,500000,1,L02-3,1,0,0,0,23,23
500001,510000,1,L02-3,1,0,0,0,204,204
520001,530000,1,L02-3,1,0,0,0,530,530
550001,560000,1,L02-3,1,0,0,0,2855,2855
560001,570000,2,L02-3,1,0,0,0,2182,2182
570001,580000,1,L02-3,1,0,0,0,184,184
580001,590000,2,L02-3,1,0,0,0,1092,1092
630001,640000,2,L02-3,1,0,0,0,2500,2500
640001,650000,4,L02-3,1,0,0,0,3522,3522
660001,670000,1,L02-3,1,0,0,0,479,479
670001,680000,1,L02-3,1,0,0,0,2354,2354
700001,710000,3,L02-3,1,0,0,0,2902,2902
710001,720000,8,L02-3,1,0,0,0,9028,9028
720001,730000,7,L02-3,1,0,0,0,7198,7198
750001,760000,1,L02-3,1,0,0,0,662,662
770001,780000,1,L02-3,1,0,0,0,479,479
780001,790000,2,L02-3,1,0,0,0,1624,1624
790001,800000,3,L02-3,1,0,0,0,1618,1618
800001,810000,9,L02-3,1,0,0,0,8961,8961
810001,820000,7,L02-3,1,0,0,0,8352,8352
820001,830000,2,L02-3,1,0,0,0,3016,3016
920001,930000,1,L02-3,1,0,0,0,974,974
950001,960000,2,L02-3,1,0,0,0,2818,2818
960001,970000,6,L02-3,1,0,0,0,5612,5612
970001,980000,1,L02-3,1,0,0,0,118,118
1000001,1010000,1,L02-3,1,0,0,0,113,113
1020001,1030000,3,L02-3,1,0,0,0,3537,3537
1040001,1050000,0,L02-3,1,0,1,1,0,0
1070001,1080000,3,L02-3,1,0,0,0,2973,2973
1080001,1090000,1,L02-3,1,0,0,0,76,76
1110001,1120000,0,L02-3,1,0,1,1,0,0
1150001,1160000,1,L02-3,1,0,0,0,12,12
1160001,1170000,6,L02-3,1,0,0,0,7836,7836
1180001,1190000,1,L02-3,1,0,0,0,1538,1538
1190001,1200000,2,L02-3,1,0,0,0,390,390
1200001,1210000,2,L02-3,1,0,0,0,1888,1888
1210001,1220000,0,L02-3,1,0,1,0,0,0
1230001,1240000,0,L02-3,1,0,1,0,0,0
1270001,1280000,0,L02-3,1,1,0,0,0,3093
1320001,1330000,0,L02-3,1,0,1,1,0,0
1410001,1420000,1,L02-3,1,0,0,0,218,218
1420001,1430000,3,L02-3,1,0,0,0,5895,5895
1450001,1460000,4,L02-3,1,0,0,0,5150,5150
1460001,1470000,3,L02-3,1,0,0,0,6459,6459
1470001,1480000,1,L02-3,1,0,0,0,1400,1400
1500001,1510000,1,L02-3,1,0,0,0,518,518
1510001,1520000,0,L02-3,1,1,0,0,0,3092
1520001,1530000,1,L02-3,1,0,0,0,87,87
1590001,1600000,1,L02-3,1,0,0,0,603,603
1600001,1610000,4,L02-3,1,0,0,0,4742,4742
1610001,1620000,5,L02-3,1,0,0,0,3236,3236
1630001,1640000,3,L02-3,1,0,0,0,3137,3137
1650001,1660000,1,L02-3,1,0,0,0,1106,1106
1660001,1670000,0,L02-3,1,1,1,0,0,3093
1690001,1700000,4,L02-3,1,0,0,0,2380,2380
1700001,1710000,6,L02-3,1,0,0,0,4650,4650
1760001,1770000,1,L02-3,1,0,0,0,2597,2597
1770001,1780000,1,L02-3,1,0,0,0,590,590
1780001,1790000,1,L02-3,1,0,0,0,788,788
2020001,2030000,1,L02-3,1,0,0,0,770,770
2030001,2040000,1,L02-3,1,0,0,0,504,504
2050001,2060000,1,L02-3,1,0,0,0,641,641
2100001,2110000,1,L02-3,1,0,0,0,1162,1162
2110001,2120000,5,L02-3,1,0,0,0,5034,5034
2130001,2140000,1,L02-3,1,0,0,0,827,827
2170001,2180000,1,L02-3,1,0,0,0,995,995
2200001,2210000,1,L02-3,1,0,0,0,695,695
2260001,2270000,1,L02-3,1,0,0,0,1772,1772
2270001,2280000,1,L02-3,1,0,1,1,1733,1733
2280001,2290000,3,L02-3,1,0,0,0,707,707
2300001,2310000,0,L02-3,1,1,0,0,0,3092
2350001,2360000,0,L02-3,1,0,1,1,0,0
2390001,2400000,0,L02-3,1,1,0,0,0,268
2400001,2410000,1,L02-3,1,1,1,0,2033,4858
2450001,2460000,1,L02-3,1,0,0,0,668,668
2490001,2500000,1,L02-3,1,0,0,0,1760,1760
2540001,2550000,1,L02-3,1,0,0,0,2627,2627
2550001,2560000,2,L02-3,1,0,0,0,3415,3415
2570001,2580000,0,L02-3,1,0,1,0,0,0
2590001,2600000,0,L02-3,1,0,1,0,0,0
2630001,2640000,1,L02-3,1,0,0,0,74,74
2640001,2650000,3,L02-3,1,0,0,0,3328,3328
2670001,2680000,0,L02-3,1,1,0,0,0,602
2680001,2690000,0,L02-3,1,1,0,0,0,2491
2710001,2720000,1,L02-3,1,0,1,1,1415,1415
2720001,2730000,2,L02-3,1,0,0,0,3001,3001
2770001,2780000,1,L02-3,1,0,0,0,1127,1127
2780001,2790000,1,L02-3,1,0,0,0,878,878
2800001,2810000,1,L02-3,1,0,0,0,746,746
2820001,2830000,3,L02-3,1,0,0,0,3864,3864
2850001,2860000,1,L02-3,1,0,0,0,803,803
2880001,2890000,2,L02-3,1,0,0,0,1285,1285
2890001,2900000,2,L02-3,1,0,0,0,974,974
2900001,2910000,1,L02-3,1,0,0,0,665,665
2910001,2920000,1,L02-3,1,1,0,0,690,1323
2920001,2930000,1,L02-3,1,1,0,0,737,3197
2930001,2940000,5,L02-3,1,0,0,0,2898,2898
2940001,2950000,2,L02-3,1,0,0,0,1296,1296
2970001,2980000,3,L02-3,1,0,0,0,2906,2906
3020001,3030000,3,L02-3,1,0,0,0,1500,1500
3060001,3070000,2,L02-3,1,1,0,0,2935,6028
3120001,3130000,1,L02-3,1,0,0,0,875,875
3180001,3190000,1,L02-3,1,0,0,0,981,981
3190001,3200000,1,L02-3,1,0,0,0,117,117
3220001,3230000,2,L02-3,1,0,0,0,2242,2242
3240001,3250000,2,L02-3,1,0,0,0,1570,1570
3290001,3300000,2,L02-3,1,0,0,0,2995,2995
3300001,3310000,1,L02-3,1,0,0,0,1892,1892
3310001,3320000,1,L02-3,1,0,0,0,653,653
3320001,3330000,2,L02-3,1,0,0,0,1606,1606
3330001,3340000,3,L02-3,1,0,0,0,4599,4599
3370001,3380000,0,L02-3,1,1,1,0,0,3093
3390001,3400000,1,L02-3,1,0,0,0,375,375
3430001,3440000,2,L02-3,1,0,0,0,3031,3031
3440001,3450000,4,L02-3,1,0,0,0,3948,3948
3450001,3460000,6,L02-3,1,0,0,0,4412,4412
3460001,3470000,5,L02-3,1,0,0,0,2484,2484
3490001,3500000,2,L02-3,1,1,0,0,820,3049
3500001,3510000,1,L02-3,1,1,0,0,1067,1930
3510001,3520000,1,L02-3,1,0,0,0,392,392
3520001,3530000,5,L02-3,1,0,0,0,4061,4061
3550001,3560000,3,L02-3,1,0,0,0,2028,2028
3560001,3570000,19,L02-3,1,0,0,0,8458,8458
