Line,Gen,is_cluster_id,dir,read_name,sseqid,qstart,qend,sstart,send,length,evalue,bitscore,pident
L02-3,1,9,head,L02-3.1.9.dir,contig_1,1,2999,3481594,3484592,3000,0.0,5395.0,99.933
L02-3,1,9,tail,L02-3.1.9.tail,contig_1,1,2999,3487686,3490683,2999,0.0,5401.0,99.967
L02-3,1,9,tail,L02-3.1.9.tail,contig_1,1372,2075,791342,792045,710,2.2e-71,269.0,68.592
L02-3,1,10,head,L02-3.1.10.dir,contig_1,1,2999,3684852,3687850,2999,0.0,5409.0,100.0
L02-3,1,10,head,L02-3.1.10.dir,contig_1,2899,2998,3692956,3693055,100,9.39e-13,73.4,76.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1,2999,3690945,3693943,2999,0.0,5409.0,100.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,92,961,3693134,3694003,871,0.0,672.0,77.268
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,2190,2988,3691036,3691834,800,3.7099999999999996e-176,616.0,77.25
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,2006,1019050,1018903,150,1.14e-30,133.0,80.667
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1845,1961,3683978,3683862,117,1.7e-28,126.0,83.761
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1845,1960,3211271,3211157,116,1.7e-28,125.0,84.483
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,2719388,2719267,123,5.92e-28,124.0,82.927
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1986,447328,447458,132,2.07e-27,123.0,81.061
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1967,1382381,1382255,129,2.07e-27,123.0,82.171
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,3727042,3726921,123,7.21e-27,120.0,82.114
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1961,2888223,2888326,105,2.52e-26,119.0,85.714
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1849,1967,202310,202195,120,2.52e-26,118.0,83.333
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1967,2858057,2858167,116,2.52e-26,118.0,84.483
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1963,3943786,3943681,107,2.52e-26,118.0,85.047
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1970,1215039,1215152,116,8.79e-26,117.0,83.621
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1858,1961,3440978,3440876,104,8.79e-26,117.0,85.577
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1989,1199321,1199173,152,8.79e-26,116.0,78.289
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1842,1964,1207599,1207720,123,3.07e-25,115.0,81.301
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1107963,1108084,124,3.07e-25,114.0,82.258
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1958,2828912,2829011,102,3.07e-25,114.0,86.275
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1987,154389,154243,149,1.07e-24,113.0,77.852
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1961,3812306,3812411,107,1.07e-24,113.0,84.112
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1987,754733,754861,131,1.07e-24,113.0,80.153
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1843,1984,959947,960086,142,1.2999999999999998e-23,110.0,78.169
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1856,1967,1579305,1579414,112,1.2999999999999998e-23,110.0,83.036
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1545480,1545601,125,1.2999999999999998e-23,109.0,80.8
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,3153732,3153611,125,1.2999999999999998e-23,109.0,80.8
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1966,448733,448623,113,4.5499999999999994e-23,108.0,83.186
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1967,3090937,3091044,112,4.5499999999999994e-23,108.0,84.821
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1956,3837328,3837429,102,4.5499999999999994e-23,108.0,83.333
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1834,1961,544621,544505,128,1.59e-22,106.0,78.125
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1846,1961,3604610,3604716,116,1.59e-22,105.0,80.172
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1958,1311757,1311857,102,5.5500000000000005e-22,104.0,83.333
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1961,3658793,3658896,106,5.5500000000000005e-22,104.0,83.962
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1959,182823,182924,106,5.5500000000000005e-22,104.0,83.019
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1957,1328303,1328201,105,5.5500000000000005e-22,104.0,82.857
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1961,2498254,2498357,107,5.5500000000000005e-22,104.0,82.243
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1858,1967,1295054,1295160,110,1.94e-21,103.0,82.727
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1961,2123318,2123215,108,1.94e-21,103.0,82.407
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1847,1958,3265567,3265456,113,1.94e-21,103.0,81.416
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1961,3380142,3380245,105,6.7600000000000005e-21,101.0,81.905
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1957,212142,212041,105,6.7600000000000005e-21,100.0,81.905
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1858,1961,3761415,3761516,105,2.36e-20,99.6,83.81
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1856,1961,483385,483281,106,2.36e-20,98.7,81.132
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1884472,1884352,123,2.36e-20,98.7,78.862
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1884650,1884530,123,2.36e-20,98.7,78.862
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1957,2260117,2260018,101,2.36e-20,98.7,82.178
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1340167,1340288,123,8.23e-20,97.8,78.049
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1852,1961,1998457,1998564,110,8.23e-20,97.8,80.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1839,1961,1467042,1466921,123,1e-18,93.3,77.236
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1967,2730202,2730310,115,3.5e-18,91.5,78.261
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1958,1634647,1634747,104,4.26e-17,87.8,79.808
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1955,3265444,3265347,101,5.19e-16,84.2,81.188
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1856,1957,328180,328281,102,6.33e-15,81.5,77.451
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1873,1957,58555,58473,85,2.21e-14,79.7,81.176
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1855,1961,3063027,3062925,108,2.21e-14,79.7,78.704
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1857,1958,515522,515622,102,7.71e-14,77.9,77.451
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1856,1961,3617688,3617584,106,2.69e-13,76.1,76.415
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1874,1956,2447447,2447369,83,9.39e-13,73.4,80.723
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,2012,2111,3687750,3687849,100,9.39e-13,73.4,76.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1914,1957,3365683,3365640,44,3.28e-12,71.6,95.455
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1873,1958,608330,608410,86,1.14e-11,70.7,79.07
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1922,1961,323661,323700,40,3.99e-11,68.9,97.5
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1921,1957,392102,392138,37,3.99e-11,68.0,100.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1922,1958,534594,534630,37,3.99e-11,68.0,100.0
L02-3,1,10,tail,L02-3.1.10.tail,contig_1,1921,1957,826169,826205,37,3.99e-11,68.0,100.0
L02-3,1,11,head,L02-3.1.11.dir,contig_1,2151,2992,2260223,2261055,850,1.49e-35,150.0,64.588
L02-3,1,11,tail,L02-3.1.11.tail,contig_1,1,2999,3783990,3786988,2999,0.0,5409.0,100.0
L02-3,1,11,tail,L02-3.1.11.tail,contig_1,6,1189,2261060,2262261,1214,9.33e-146,515.0,70.346
L02-3,1,12,head,L02-3.1.12.dir,contig_1,1,2999,3797493,3800491,2999,0.0,5409.0,100.0
L02-3,1,12,tail,L02-3.1.12.tail,contig_1,1,2999,3804235,3807233,2999,0.0,5409.0,100.0
L02-3,1,13,head,L02-3.1.13.dir,contig_1,1,2999,3862047,3865043,2999,0.0,5393.0,99.933
L02-3,1,13,tail,L02-3.1.13.tail,contig_1,1,2999,3868138,3871136,2999,0.0,5409.0,100.0
L02-3,1,14,head,L02-3.1.14.dir,contig_1,1,2999,3963658,3966655,2999,0.0,5401.0,99.967
L02-3,1,14,tail,L02-3.1.14.tail,contig_1,1,2999,3969749,3972747,2999,0.0,5409.0,100.0
L02-3,1,14,tail,L02-3.1.14.tail,contig_1,2816,2983,3185183,3185016,168,3.5e-18,92.4,72.024
L02-3,1,14,tail,L02-3.1.14.tail,contig_1,1791,2104,2984328,2984015,317,3.99e-11,68.9,64.984
L02-3,2,0,head,L02-3.2.0.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1042228,1045226,2999,0.0,5409.0,100.0
L02-3,2,0,tail,L02-3.2.0.tail,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1208337,1205339,2999,0.0,5409.0,100.0
L02-3,2,1,tail,L02-3.2.1.tail,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1151683,1148685,2999,0.0,5409.0,100.0
L02-3,2,2,head,L02-3.2.2.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1051313,1048316,2999,0.0,5401.0,99.967
L02-3,2,2,head,L02-3.2.2.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",882,2630,3477580,3479328,1757,0.0,808.0,70.461
L02-3,2,2,tail,L02-3.2.2.tail,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1211435,1214432,2999,0.0,5401.0,99.967
L02-3,2,3,head,L02-3.2.3.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1248973,1251971,2999,0.0,5409.0,100.0
L02-3,2,3,head,L02-3.2.3.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",126,565,2346919,2347358,442,7.62e-46,184.0,69.683
L02-3,2,3,head,L02-3.2.3.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",261,565,3148011,3147707,306,4.8099999999999996e-42,171.0,72.876
L02-3,2,3,tail,L02-3.2.3.tail,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2999,1255065,1258063,2999,0.0,5409.0,100.0
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",1,2998,1302536,1305532,2998,0.0,5399.0,99.967
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,101747,101614,134,2.8400000000000004e-32,138.0,83.582
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,1577647,1577525,125,2.8400000000000004e-32,138.0,84.8
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,2784330,2784452,125,2.8400000000000004e-32,138.0,84.8
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,400157,400292,136,3.46e-31,134.0,81.618
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2687,3730253,3730368,117,3.46e-31,134.0,86.325
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2690,922520,922659,140,1.2099999999999999e-30,133.0,80.714
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2690,400057,400195,139,4.2199999999999995e-30,131.0,81.295
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,399957,400092,136,1.47e-29,130.0,82.353
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,400257,400392,136,1.47e-29,130.0,81.618
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,922419,922555,137,5.14e-29,128.0,80.292
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,1037750,1037614,137,5.14e-29,128.0,80.292
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,3730333,3730459,128,5.14e-29,127.0,82.812
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2688,1037649,1037512,138,1.79e-28,125.0,79.71
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2690,922318,922457,140,6.26e-28,124.0,79.286
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2560,2683,323671,323546,126,2.18e-27,122.0,81.746
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,858398,858263,136,2.18e-27,122.0,79.412
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2687,3066446,3066561,116,2.18e-27,122.0,84.483
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,400357,400491,135,2.66e-26,119.0,80.0
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2607,2686,359602,359523,80,2.66e-26,118.0,92.5
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,940206,940067,140,2.66e-26,118.0,79.286
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2562,2680,1577561,1577450,120,9.29e-26,117.0,82.5
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2562,2680,2784416,2784527,120,9.29e-26,117.0,82.5
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,3730150,3730277,129,9.29e-26,116.0,80.62
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2686,309721,309644,78,3.24e-25,114.0,92.308
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,101846,101712,135,1.13e-24,113.0,80.0
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,593917,593781,138,1.13e-24,113.0,78.986
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2560,2687,3541027,3541156,130,3.9499999999999995e-24,111.0,79.231
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,922621,922754,136,1.3799999999999998e-23,110.0,77.941
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,594018,593882,138,1.3799999999999998e-23,109.0,78.261
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,292793,292661,134,4.8099999999999994e-23,108.0,79.104
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2687,854316,854191,126,4.8099999999999994e-23,108.0,78.571
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2687,3066355,3066470,116,4.8099999999999994e-23,108.0,81.897
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2593,2689,370555,370464,98,4.8099999999999994e-23,107.0,85.714
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,168955,168829,127,1.68e-22,106.0,78.74
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2582,2687,168660,168552,109,1.68e-22,105.0,82.569
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2690,1607857,1607771,87,5.86e-22,104.0,86.207
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2690,2754120,2754206,87,5.86e-22,104.0,86.207
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2582,2686,168844,168737,108,5.86e-22,104.0,82.407
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,370317,370238,81,5.86e-22,104.0,90.123
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2686,1221744,1221820,77,5.86e-22,104.0,89.61
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2613,2687,399912,399992,81,2.0500000000000003e-21,103.0,87.654
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2687,594119,593983,137,7.14e-21,101.0,77.372
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,857604,857518,87,7.14e-21,101.0,85.057
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2606,2684,3484519,3484435,85,7.14e-21,101.0,85.882
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,370204,370125,81,2.49e-20,99.6,88.889
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,370430,370351,81,2.49e-20,99.6,88.889
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2684,319440,319316,125,2.49e-20,98.7,77.6
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2608,2702,826206,826106,101,2.49e-20,98.7,81.188
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,727615,727529,87,8.7e-20,96.9,85.057
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2683,783649,783544,113,8.7e-20,96.9,78.761
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2582,2686,168752,168645,108,3.04e-19,95.1,79.63
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2688,1607972,1607887,86,1.06e-18,94.2,83.721
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2688,2754005,2754090,86,1.06e-18,94.2,83.721
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2613,2687,2997102,2997022,81,1.06e-18,94.2,85.185
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2607,2687,3413708,3413621,88,1.06e-18,94.2,82.955
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2582,2687,594201,594084,119,1.06e-18,93.3,78.151
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2662,101649,101548,102,3.7e-18,92.4,80.392
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2604,2690,612610,612697,89,3.7e-18,92.4,84.27
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2690,887145,887276,139,3.7e-18,92.4,74.82
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,1273544,1273418,128,3.7e-18,92.4,76.562
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2690,177742,177830,89,3.7e-18,91.5,84.27
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2611,2686,727497,727416,82,3.7e-18,91.5,85.366
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2608,2689,1684421,1684333,89,3.7e-18,91.5,82.022
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2608,2689,2677556,2677644,89,3.7e-18,91.5,82.022
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2689,127854,127768,87,4.51e-17,87.8,82.759
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2690,525122,525034,89,4.51e-17,87.8,82.022
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2686,924911,924777,135,4.51e-17,87.8,74.815
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2690,531363,531275,89,1.57e-16,86.9,82.022
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2647,940102,940013,90,1.57e-16,86.9,82.222
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2550,2647,3637561,3637465,100,1.57e-16,86.9,82.0
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2687,902158,902075,84,1.57e-16,86.0,82.143
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2647,1584411,1584495,86,1.57e-16,86.0,83.721
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2647,2777566,2777482,86,1.57e-16,86.0,83.721
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2689,1030461,1030374,88,5.49e-16,85.1,80.682
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2688,887331,887460,137,5.49e-16,84.2,73.723
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2686,897215,897138,78,5.49e-16,84.2,84.615
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2686,897308,897231,78,5.49e-16,84.2,84.615
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2672,534593,534482,112,1.92e-15,83.3,76.786
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2650,858297,858205,93,1.92e-15,83.3,79.57
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2686,1226173,1226097,77,6.69e-15,81.5,83.117
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2607,2686,1790911,1790998,88,6.69e-15,81.5,80.682
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2603,2686,1368397,1368304,94,6.69e-15,80.6,77.66
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2690,3468927,3469055,130,6.69e-15,80.6,74.615
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2563,2688,887238,887367,137,2.33e-14,79.7,72.993
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2610,2686,1226263,1226186,78,2.33e-14,79.7,83.333
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2687,1619844,1619935,92,2.33e-14,79.7,77.174
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2687,1620070,1620161,92,2.33e-14,79.7,77.174
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2687,2741907,2741816,92,2.33e-14,79.7,77.174
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2687,2742133,2742042,92,2.33e-14,79.7,77.174
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2607,2695,3180254,3180156,100,2.33e-14,79.7,78.0
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2609,2686,608305,608220,86,8.15e-14,77.9,80.233
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2646,688200,688125,76,8.15e-14,77.9,84.211
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2615,2679,3653722,3653786,65,8.15e-14,77.9,86.154
L02-3,2,4,head,L02-3.2.4.dir,"edge_1+,edge_3-,edge_2+,edge_3_copy+(circular)",2574,2686,2972199,2972322,124,8.15e-14,77.0,73.387
